SimPoint	BBV	INS	BR	PROC
950.09031	1214.995667	990.7944217	1110.656314	1450.422429
950.0114109	1219.804126	994.6291721	1102.6131	1495.522013
952.9767644	1213.562894	989.2943265	1104.224925	1452.982841
950.0630227	1213.614114	987.565449	1102.540162	1450.335114
950.1040154	1211.362157	989.7997258	1116.429438	1475.315547
951.2868633	1234.481158	1013.227055	1103.568024	1452.217961
950.8630962	1213.664169	990.2155544	1102.977999	1451.188406
952.6634989	1214.480587	989.1038919	1104.124363	1491.320632
984.5426065	1238.206451	1008.238609	1133.07303	1517.835676
950.2089	1211.452033	1013.455234	1103.031157	1461.485091
976.2162331	1243.474769	1003.387278	1124.97302	1476.910486
980.1617718	1259.473748	1005.641306	1122.011927	1511.197398
983.1929959	1245.212275	1033.148011	1133.697884	1520.777489
950.004001	1215.23348	1011.025259	1102.533606	1450.666138
950.0917036	1211.601232	1004.275077	1102.551933	1494.89767
951.7392014	1215.658533	988.5579261	1106.129971	1458.237977
954.5798807	1234.081001	1007.56004	1105.290533	1454.600022
967.4895895	1234.779516	998.1362948	1126.663235	1467.542933
964.2022198	1222.58909	996.0990192	1111.528598	1464.224931
950.0103759	1211.274573	996.071482	1116.306289	1477.186594
950.0342815	1211.788479	990.1125602	1111.200069	1482.74446
951.6205794	1212.510859	1018.447422	1115.677598	1451.926439
950.6254631	1212.36026	988.7160604	1103.101778	1450.629796
950.1878178	1211.894513	987.6192154	1102.605053	1450.196483
978.1974812	1241.310049	1004.428751	1121.555776	1518.70667
955.0001431	1215.459869	1015.467813	1105.273382	1473.777679
950.1085206	1211.628728	987.5696456	1118.349426	1451.359155
950.0704445	1211.311677	992.2772922	1102.541035	1452.83417
950.0032846	1226.107829	1008.507087	1102.572269	1450.065163
955.7263323	1217.156349	991.6830268	1118.393681	1455.731041
956.3236091	1216.253748	1005.881376	1106.252878	1456.691623
951.4157533	1214.349026	988.362838	1103.714503	1453.126166
957.1617349	1231.293002	997.7257941	1106.441248	1460.362678
963.0656725	1221.722651	997.1596972	1114.185792	1464.297556
983.8205415	1238.430214	1016.264196	1122.810788	1484.8533
950.1596356	1211.398614	1011.803984	1119.877672	1450.16329
997.9771665	1253.191642	1016.331436	1128.981291	1533.103884
984.3569136	1238.530994	1009.774781	1131.569626	1500.997971
951.3741992	1212.360972	988.3290521	1117.644363	1481.857718
950.012373	1212.233799	987.6091276	1104.939228	1451.97877
950.0707604	1215.559217	1002.777165	1102.566639	1450.082242
950.4040006	1211.571569	1009.608684	1106.265651	1450.577057
969.2504535	1226.190407	999.1747298	1113.250473	1469.26704
993.7234094	1257.4387	1043.542999	1143.306202	1493.727593
953.1692656	1213.710495	990.5359089	1104.717962	1479.709071
950.3383006	1235.076155	991.2550236	1109.16868	1479.81745
953.0338062	1215.460546	989.4567082	1112.220529	1457.547465
950.0078927	1211.272436	988.4870783	1102.606822	1450.015374
968.6191834	1225.722448	998.8509724	1115.456503	1470.066652
954.0431507	1214.418836	990.6176807	1117.155459	1454.056636
983.9543986	1253.917402	1009.041515	1126.388923	1507.177925
952.8525986	1220.743687	1012.994334	1107.740849	1452.905885
950.6830388	1211.794727	987.9342958	1103.037867	1463.939314
950.0704043	1216.47201	987.6512411	1102.540346	1470.514107
976.1062509	1254.228315	1026.741755	1116.864109	1492.450405
950.3942234	1215.876366	1004.604127	1122.611961	1450.409077
973.1451033	1229.254796	1001.398249	1131.422014	1473.179055
956.7315686	1216.479305	992.2059379	1118.364201	1488.638909
955.2098815	1231.798916	1018.325496	1105.399729	1455.277092
952.4304393	1234.025731	988.9656855	1103.857097	1454.05786
969.4717167	1226.776848	1013.479922	1113.219673	1469.510477
951.0595202	1212.292384	1001.961351	1103.099371	1455.448732
966.2808441	1246.99878	998.4187954	1117.483048	1467.898533
969.2293237	1241.834877	1028.717761	1116.940226	1469.789478
950.685332	1214.630404	988.3358543	1102.883926	1454.945733
950.0875145	1211.619581	987.6033954	1102.550922	1450.101208
950.2977664	1218.580537	988.2802474	1102.668147	1451.282458
950.110797	1223.866374	1006.212484	1104.853339	1451.980089
991.4304558	1248.234652	1013.870043	1125.381765	1494.678916
981.4139114	1252.121297	1010.144766	1119.884324	1484.960979
999.4047985	1249.544191	1017.146178	1131.226722	1500.126083
952.163208	1217.041892	994.633803	1109.653562	1460.274141
983.82081	1237.51975	1012.195797	1122.792222	1513.258
953.0121411	1220.530129	989.3580438	1110.941834	1453.021956
950.0057175	1211.374008	997.9641055	1102.51034	1450.52644
986.303315	1260.769383	1009.293483	1123.657796	1506.706553
950.0137363	1224.093086	990.7726882	1103.68672	1450.216496
950.0032437	1213.953928	987.8200457	1102.504315	1450.017896
950.4423008	1212.959172	988.3686846	1109.621227	1450.449183
950.228129	1211.444763	1018.136813	1103.449877	1454.680007
957.9107255	1217.601508	992.6623544	1109.13674	1458.537413
958.0311374	1230.2574	997.4633305	1113.253733	1459.033477
958.5777569	1222.213231	1005.895907	1107.794586	1458.660531
951.26919	1234.171237	988.3964779	1110.923123	1469.953604
950.6997963	1211.794222	987.9329408	1104.255363	1450.955221
983.8483918	1252.052067	1008.115454	1123.226606	1506.213684
950.0889119	1233.631727	987.7553732	1104.095472	1497.206977
950.0739347	1211.341648	1010.956607	1102.542123	1450.4753
970.0621244	1229.540126	1030.605533	1113.68708	1470.075791
970.3651644	1227.923962	999.7730513	1113.937261	1482.680785
965.2594252	1224.872384	996.6964481	1115.629922	1481.771479
950.0443043	1214.645682	990.2766531	1108.29759	1450.242885
952.5838888	1235.796182	989.0806707	1106.33427	1455.451337
950.1323482	1211.356583	990.699768	1122.327967	1450.24377
962.5085886	1242.513569	997.3269628	1109.464041	1468.837888
975.3035564	1233.190689	1002.685705	1117.186848	1475.402446
950.1155698	1229.921845	1003.931655	1105.375214	1476.429293
953.1333786	1221.647697	991.884094	1104.301395	1458.38498
988.9774631	1257.786323	1011.301184	1134.099012	1489.269076
951.6727229	1213.092349	988.5638141	1103.458657	1451.678659
952.7923631	1235.21464	989.4366007	1122.992257	1473.547174
961.4404996	1220.118099	994.4832692	1109.108876	1472.246943
961.2621777	1220.954462	1004.417949	1113.164656	1461.309036
950.0596523	1233.696938	987.543766	1102.594313	1450.063134
950.0684251	1216.225475	1014.775772	1103.761755	1450.282242
959.3007658	1218.483127	993.1521941	1107.663535	1459.315627
992.9625153	1252.38193	1016.551336	1126.186581	1502.652379
950.9220486	1234.326365	1015.909545	1103.539198	1492.176237
967.0844374	1232.195771	998.2025128	1114.426908	1467.088027
959.8228161	1228.948707	993.4072081	1109.398385	1486.517402
950.1266824	1212.192091	1012.88048	1102.574841	1475.267294
950.7603866	1211.846324	992.5374679	1108.456597	1450.802727
981.0823826	1252.646058	1031.645279	1119.599301	1485.721433
950.1469438	1225.973014	988.5496193	1117.964154	1451.829282
951.421899	1214.268341	988.4208656	1106.757942	1471.795203
950.0062965	1211.256798	1010.773208	1104.156753	1450.379623
994.7902215	1254.025841	1014.709751	1146.112232	1525.562576
976.4532449	1231.757197	1004.232943	1118.981941	1476.530275
950.0033381	1211.255148	993.3256691	1104.018354	1451.342658
990.2282031	1244.878875	1011.864521	1125.441948	1504.711131
994.1190687	1248.22264	1027.18207	1126.81007	1505.232097
975.2816112	1230.849947	1002.674469	1116.796292	1475.286969
983.180626	1236.993659	1008.073915	1120.752901	1487.035901
997.0093374	1252.838282	1023.323727	1129.666717	1497.030195
967.3606554	1224.753307	998.2844132	1113.827349	1472.977455
950.0250353	1211.341708	1000.069133	1102.724726	1450.215852
950.0419301	1211.390376	1019.750128	1103.668456	1450.062176
955.338853	1225.735863	1002.4096	1105.460811	1455.564426
955.3751871	1215.706618	993.7960958	1109.839581	1475.980187
959.6501701	1222.614479	1014.901816	1119.027051	1489.797737
962.1461198	1235.000159	999.8202426	1115.218604	1471.079466
950.1157859	1214.629493	989.4097422	1105.446113	1480.991703
969.9065026	1226.793318	999.4506806	1113.556714	1510.377822
950.1361211	1211.359197	987.7743206	1102.6155	1450.208463
951.9407937	1220.833496	989.1952952	1105.391159	1474.167073
983.7396934	1237.825304	1009.033011	1125.093849	1483.770134
950.1635002	1226.145517	990.5277113	1103.180405	1462.015763
981.2135379	1236.32089	1035.758302	1130.083673	1481.391384
967.4563156	1224.829611	998.9118592	1112.147679	1467.79016
950.0226322	1227.056352	994.64621	1102.680219	1451.347698
950.4678687	1211.995756	987.7910435	1102.759932	1474.766228
980.0373654	1240.24739	1015.978323	1119.09407	1486.594802
950.0672705	1211.306795	988.1477752	1102.565811	1450.720964
950.2342667	1213.127979	989.526581	1102.64392	1475.59124
986.1521112	1240.65836	1028.579848	1122.388329	1496.754561
950.0339719	1234.641049	987.5272724	1102.773294	1476.51732
953.6364782	1223.051627	990.1715753	1104.510619	1453.666316
951.8080381	1215.472861	988.8472956	1103.497355	1495.374422
992.4811671	1254.342656	1014.775948	1126.067516	1536.771206
953.1032827	1235.07634	989.3647746	1108.832037	1453.136444
960.2098335	1219.981934	993.6365986	1108.217464	1460.234519
950.0613488	1223.568298	987.5623374	1102.709235	1451.290153
971.6444801	1228.125717	1008.864433	1114.409154	1474.432823
959.1336448	1218.575608	1017.017452	1107.526846	1471.010747
951.0301122	1231.536604	990.6095473	1113.579264	1451.786266
952.8004702	1237.587025	989.228559	1109.295421	1490.294767
950.467177	1211.617989	990.6629128	1109.895868	1450.659237
991.4451138	1243.406176	1027.227765	1125.298463	1521.436229
985.7712115	1239.084426	1009.533613	1132.642853	1486.304143
950.0072624	1211.565102	989.6537303	1102.533287	1451.503217
955.2736639	1224.779814	990.777233	1105.773845	1456.563359
950.0053319	1213.550627	987.6108949	1102.913188	1450.366515
950.1223663	1215.533356	1013.662179	1102.584047	1450.276997
960.0517975	1220.928561	993.6364106	1121.123379	1460.411412
950.6060035	1211.749604	995.6269925	1103.707833	1497.072064
950.0342529	1211.279877	988.1986824	1102.770298	1480.433069
955.8472337	1217.790637	991.1003724	1110.125032	1455.881338
991.6219495	1244.822438	1012.685553	1128.39839	1525.146269
951.7128779	1212.720673	992.6122926	1104.054331	1451.746862
954.3850155	1220.964136	994.1905131	1104.918309	1493.063918
952.9516396	1213.673027	989.2758103	1113.119391	1453.102946
959.3039222	1218.910287	993.2179188	1113.394984	1459.354248
956.7276639	1235.747885	993.2225515	1118.474754	1477.396199
952.1593953	1229.606678	990.4752903	1104.792445	1487.74831
982.545029	1236.50352	1007.092193	1120.417536	1482.817985
952.6655133	1229.857043	996.0020515	1104.027479	1453.092743
969.5708121	1230.09719	999.2661094	1113.310434	1497.952602
967.5756121	1240.578785	1010.055119	1124.061483	1468.557468
952.2278582	1213.267955	1004.303764	1103.727117	1456.576998
950.003817	1211.518423	1002.993683	1102.508841	1450.023047
963.0731702	1225.561208	995.3472482	1118.865507	1485.269227
995.4480833	1249.532703	1015.491622	1134.947836	1510.644227
950.0044913	1233.947455	990.5666561	1109.55806	1466.278252
950.3361333	1212.278143	1011.724843	1103.178823	1455.357861
950.7062587	1215.242253	989.1283064	1104.424096	1452.609334
956.7358586	1216.730705	991.7752312	1108.681804	1457.019927
956.5436806	1232.518035	991.429632	1107.886685	1456.572197
950.0355319	1214.778521	1016.753735	1102.531166	1450.043993
988.8754842	1251.433103	1029.968177	1124.068418	1524.869518
967.1369362	1227.0209	997.7892724	1117.09919	1470.675574
950.041604	1211.367231	987.5290004	1117.346337	1450.185537
950.2399804	1211.457266	987.904572	1102.640044	1475.43323
950.037352	1212.055571	987.6026457	1104.591633	1450.08279
950.0084034	1222.0849	1006.334941	1108.958243	1450.045541
954.2397223	1217.154997	990.1627581	1104.867671	1484.304637
993.814373	1262.661688	1046.213941	1126.80341	1493.830116
966.4635198	1235.373523	1018.932813	1111.972357	1466.739886
950.6934229	1211.867284	987.955321	1107.154775	1451.796645
950.2098093	1212.114143	989.2227454	1102.6188	1450.227539
960.704736	1219.702479	994.0845231	1108.443212	1475.915381
984.6106677	1256.41501	1020.739792	1123.330789	1484.71675
950.9351989	1212.021767	1012.704633	1117.761719	1468.578191
950.4148097	1220.000182	1015.802229	1120.037191	1451.241021
950.1087412	1211.433905	987.7150417	1102.806308	1496.207574
950.0285911	1211.485855	992.8390645	1102.518257	1450.104686
950.1181622	1211.346464	1000.05055	1117.364016	1451.411927
974.5954867	1239.043403	1003.807971	1122.202905	1524.573133
950.0037194	1222.945399	987.6570011	1103.008854	1453.585028
950.0111696	1233.289599	987.6083955	1105.467899	1450.216553
950.0344376	1224.423872	987.9308229	1118.195828	1476.786713
950.1487274	1211.384894	999.7216626	1102.938712	1451.346092
950.1116425	1234.866066	1020.047667	1102.567385	1450.198862
997.7735093	1249.158722	1026.526216	1138.344862	1514.778248
950.0105516	1211.306717	989.2500504	1102.572464	1450.182676
950.4010551	1222.568794	988.2003542	1102.856791	1451.27186
957.5795375	1217.315419	1006.796955	1126.484032	1471.095055
973.7167884	1229.733098	1009.938716	1120.692117	1474.212324
956.8918725	1218.332851	991.7809077	1106.293897	1456.939304
955.2556355	1217.460028	990.6595067	1105.394619	1477.576717
950.2427318	1211.449524	993.17694	1117.48754	1451.207143
979.8971392	1234.423986	1029.14225	1119.000723	1479.973351
952.5555582	1224.607122	989.0482618	1103.961358	1472.732422
950.4410079	1222.834324	990.9513651	1102.753388	1456.050974
950.0559893	1211.729943	988.5879645	1116.151794	1454.704545
950.0064377	1211.258824	987.5612152	1104.656754	1450.019555
969.3965509	1227.134605	1000.222118	1113.172578	1508.932206
996.1183237	1247.000683	1019.210726	1127.921985	1496.362902
951.6243723	1219.001079	988.7793463	1103.606788	1494.932463
952.5574468	1229.244679	992.8977541	1113.052825	1491.080219
961.9860099	1221.076583	1001.503494	1109.095216	1470.921133
950.976121	1231.160113	995.6372707	1103.043475	1495.501161
956.9603191	1221.123551	1019.534108	1107.647426	1488.152625
985.7176527	1239.002025	1016.207716	1127.273107	1492.134137
966.0521144	1223.696817	997.2930645	1111.353851	1466.079808
950.5162571	1220.18967	988.9706389	1102.891275	1450.536133
991.8120331	1243.656372	1012.590954	1128.886465	1492.025902
951.7946644	1212.642658	992.5018427	1103.704926	1451.825587
950.0446665	1211.300515	999.8283154	1105.654316	1450.397119
996.4778747	1268.425319	1017.405479	1137.638727	1503.141418
958.9569053	1218.220319	1010.438501	1107.43188	1458.962623
950.151931	1211.883917	987.9260561	1102.716139	1453.454867
969.1007329	1235.155552	1000.061743	1130.477048	1471.642063
953.7408385	1214.219822	989.7876771	1118.030843	1454.52813
955.4441366	1215.472285	990.7981534	1116.179572	1469.794438
950.0044623	1211.429669	1000.587173	1102.601625	1450.07764
950.12776	1218.286362	987.6075759	1121.532498	1454.558758
961.0583383	1220.148879	994.1501644	1108.586974	1461.068595
979.7372119	1234.596161	1005.358464	1119.611496	1479.923947
954.1024462	1228.638438	992.2058854	1115.731427	1455.122555
975.7892359	1232.608348	1004.95044	1116.692045	1475.809152
950.0206983	1211.599562	990.6793805	1117.038817	1472.972765
950.2791225	1228.883443	987.748021	1102.832825	1452.595533
953.9060167	1218.498343	991.2812521	1106.766309	1455.568053
977.1685748	1237.227655	1003.852281	1117.568911	1504.156052
969.8976184	1226.679999	1022.135898	1115.93192	1470.205629
954.5619267	1238.176074	990.2624342	1105.723609	1467.166281
950.2363063	1212.036368	988.9144469	1104.349974	1455.069598
950.0120746	1211.38527	989.2058673	1102.74119	1476.024525
950.901257	1212.061326	990.2078448	1116.909803	1494.93464
955.0814932	1233.560902	1008.407099	1107.132558	1455.119512
951.7167507	1212.699052	989.1936065	1113.613994	1455.302736
981.998195	1236.533565	1035.050291	1120.126735	1489.221325
953.5254694	1229.685089	1018.132665	1104.671916	1467.330478
950.1063253	1215.724107	987.586591	1102.666141	1480.500752
952.1086739	1212.890557	1019.591126	1109.000637	1454.739851
950.0279117	1211.27595	1013.637336	1121.933839	1454.23497
952.2924288	1213.029132	989.1623234	1103.762131	1473.129352
962.4085386	1220.898083	1021.933134	1110.02364	1486.039537
950.12744	1211.429772	999.868147	1114.16361	1451.444587
961.915686	1220.521751	994.6723009	1109.263803	1461.941148
975.0195232	1230.806295	1002.546421	1124.964775	1480.230302
968.8707956	1225.890563	1004.744583	1112.882283	1468.994549
966.8353637	1243.578028	1000.735421	1111.797829	1499.352786
950.3494792	1232.031283	987.711763	1106.552884	1487.928723
950.3256269	1218.650838	997.1658659	1102.686539	1450.338725
951.5860614	1214.829769	988.7686562	1115.51224	1452.353158
999.0892103	1249.29808	1016.999726	1129.511899	1507.930417
950.3020357	1211.490384	987.7250968	1114.075483	1450.314882
950.623271	1214.652964	988.2128646	1102.949444	1469.703328
970.6196717	1227.344306	1005.878706	1116.167343	1470.633624
997.6751648	1248.201191	1016.125024	1136.208326	1497.706247
967.6611544	1226.391633	998.1077741	1113.361891	1477.599842
954.1291397	1219.14746	989.9854	1108.128537	1454.292201
963.8233735	1222.210779	996.1921706	1110.579086	1492.846208
950.0040015	1216.396127	988.3489902	1104.851569	1450.008068
950.0085633	1211.273904	987.5620042	1112.064241	1456.757628
970.762058	1245.475966	1000.470609	1113.926985	1472.575676
950.0127323	1211.926721	987.6554553	1117.43634	1493.464765
950.003885	1220.156073	987.5184002	1120.216488	1451.169807
952.6726654	1213.334742	989.1388914	1103.973297	1452.783836
950.0309229	1211.768416	987.5207989	1102.966096	1456.133313
988.2728519	1240.915563	1014.465811	1123.664664	1513.288524
950.033831	1211.312485	988.6895653	1121.598495	1450.058436
950.8188499	1216.241634	990.352852	1103.038594	1450.880061
955.1516981	1215.245627	990.673771	1105.977055	1455.177549
951.834463	1213.413902	988.6111331	1103.603738	1451.857657
950.0244456	1212.515529	988.0182408	1103.373579	1450.881336
983.9337609	1256.399481	1016.979892	1121.172465	1483.98108
972.8481394	1228.980311	1001.292458	1116.378392	1474.303541
972.1909744	1230.96513	1000.82467	1115.241717	1472.501335
950.0152917	1212.474551	1004.610257	1102.580451	1452.777094
950.5293585	1211.821858	989.4864983	1106.909301	1473.673967
950.6361874	1212.643137	992.2493106	1102.879176	1452.079074
967.177045	1225.299064	1001.647943	1118.148668	1467.198617
958.3996965	1234.065825	992.6624172	1120.646584	1473.959146
950.0118135	1216.096306	987.7375096	1102.56091	1465.335126
950.0068276	1226.441717	1002.066383	1113.335369	1498.200215
952.0994878	1212.883065	988.7634151	1118.487594	1452.454289
950.2249922	1212.279245	988.1407271	1102.668715	1450.233806
993.5662583	1245.391459	1028.639946	1126.471244	1515.682799
984.6563134	1238.115918	1008.318428	1140.618909	1486.228925
990.1759474	1243.215517	1011.994903	1136.333492	1520.337906
950.004037	1212.915047	990.8850234	1102.68673	1499.097764
971.220552	1240.460008	1001.704598	1116.1008	1519.553476
997.2883091	1257.695987	1015.878112	1128.519781	1526.17836
985.6784179	1239.165752	1009.456667	1125.654778	1487.20904
950.1727386	1211.389922	988.1997704	1102.597417	1478.601092
952.2711626	1233.103685	988.8847237	1121.356232	1459.210893
960.4907	1219.452138	993.7977176	1119.94093	1499.527943
994.9404644	1246.862145	1016.083201	1127.264784	1503.946102
995.9317408	1258.042324	1026.594856	1129.208366	1502.943616
966.5098611	1224.050526	1010.560841	1111.590083	1472.779153
950.0660635	1211.893861	998.197953	1105.18125	1450.132475
950.0320323	1211.413437	1005.104556	1106.458594	1473.277395
950.5451645	1212.257363	991.5054224	1102.801178	1462.760484
950.0107691	1211.393007	1016.350291	1108.901209	1490.543264
950.1581709	1215.218749	1008.401349	1104.4671	1465.387769
979.4727512	1234.100206	1005.185755	1118.750826	1479.535408
950.2669256	1211.598804	996.4520103	1102.822412	1479.598512
955.5120699	1215.52649	990.8110293	1114.130038	1478.790479
950.5029475	1218.975961	1018.836262	1104.732302	1483.822979
991.8647396	1245.454063	1012.633088	1125.797543	1503.849479
950.1070741	1226.37313	990.521297	1102.60192	1450.294148
952.7269807	1230.988031	1012.570125	1104.653526	1454.53793
950.0110647	1211.260733	998.3968496	1116.896837	1450.048557
950.0104098	1213.022291	993.3975101	1114.909645	1452.01428
950.4834232	1212.407518	987.7982926	1105.37033	1476.505516
954.2988122	1215.653713	990.1136553	1113.831501	1495.819527
950.5881379	1219.125704	987.8551213	1104.150497	1450.965793
953.45848	1216.28593	990.331589	1104.856658	1456.583879
998.6668083	1253.777939	1017.957059	1129.272061	1518.482565
950.0673706	1228.560795	992.4639427	1106.015204	1450.902561
953.8848686	1214.363139	999.9180521	1105.115544	1495.127973
950.036657	1215.392504	987.5957873	1116.04543	1451.514303
950.0170823	1211.296302	993.7561996	1103.570146	1450.1103
969.2451359	1226.206522	1026.976109	1115.107017	1469.535469
986.6157978	1242.118095	1030.295408	1122.643501	1494.451668
975.8189303	1233.206465	1003.53188	1122.24179	1475.930693
980.5006086	1234.985659	1005.822774	1121.175171	1483.089858
988.4457381	1241.770426	1013.230731	1123.819098	1489.594613
950.0045543	1211.299536	1012.517681	1102.510205	1450.022747
954.4894134	1214.941167	990.212508	1111.178112	1454.495886
994.8024586	1251.057669	1017.250875	1127.162809	1535.229754
951.7186728	1229.228484	988.8953399	1104.877272	1451.724636
950.010963	1235.972759	987.609078	1102.972676	1450.094286
951.431582	1212.431221	988.5322703	1103.476979	1451.622252
950.012645	1218.419372	1012.813698	1106.893626	1450.656362
951.5879849	1217.194212	1006.109057	1103.389541	1469.474717
951.076931	1212.087187	988.3737838	1103.096375	1455.13867
953.1905998	1215.061785	990.8257842	1119.076017	1461.917951
950.0353768	1214.488871	987.525861	1114.643109	1467.922398
962.4332193	1220.890076	994.9672691	1109.483695	1491.878998
967.1029263	1224.507417	997.8283456	1111.915943	1510.148694
950.081329	1212.092688	996.6983283	1103.050365	1450.086869
951.9338801	1216.31419	1011.289803	1105.29987	1462.331624
978.3418299	1243.813566	1004.634481	1120.26218	1523.77934
950.1392097	1212.536683	1002.657814	1103.190773	1450.85515
950.0127745	1211.265322	1007.522064	1105.408757	1450.034779
959.2625065	1242.291102	993.1121198	1116.45132	1459.274022
991.14808	1256.316526	1014.625308	1131.304336	1526.739764
950.0160873	1212.054651	989.4868468	1111.72055	1450.022549
950.3420288	1211.596955	995.4429926	1102.689929	1451.068661
950.0721204	1211.875137	988.0433412	1102.634914	1450.988684
952.982943	1213.607522	991.7118402	1115.224433	1501.930869
950.0422102	1211.293727	995.9003736	1111.212002	1463.912887
981.3308434	1253.024568	1006.304527	1119.841051	1481.490544
950.3561461	1220.56222	988.0100072	1105.539853	1450.756502
950.0083056	1235.283986	1015.447683	1102.946238	1450.492407
951.6547303	1217.933974	988.5539832	1106.934675	1452.459587
950.0324029	1224.104224	992.7546914	1120.734735	1479.856575
951.4682611	1214.643481	988.9940576	1103.313284	1465.69827
978.8871643	1233.984025	1004.968905	1118.676306	1487.379525
958.9959651	1218.266665	1013.12051	1116.461085	1464.236574
957.695737	1222.303265	1000.012509	1106.73647	1490.586935
962.0841975	1220.677518	997.4491899	1109.21903	1465.440085
950.0928181	1212.625561	988.4633857	1102.80071	1493.577944
955.9929183	1216.094954	998.7398269	1106.255349	1501.83147
950.0090534	1211.271997	993.1506677	1102.550129	1496.268813
950.0475215	1213.47996	988.4146906	1106.158331	1450.051015
988.5247384	1262.721826	1011.533631	1124.605666	1488.586379
950.0045785	1229.890923	987.5935748	1111.313255	1455.634993
964.5047605	1236.562931	1009.82031	1114.668805	1505.708224
950.074223	1217.063919	990.1336821	1102.58332	1478.165473
950.0133753	1229.515562	987.7455998	1102.76677	1452.093828
953.3189246	1230.792592	989.8340424	1105.566144	1453.44993
950.0106725	1218.321373	987.5829068	1104.805123	1450.015079
959.1302057	1218.328337	993.1796654	1125.846543	1459.208297
950.1676082	1223.376346	987.6106831	1102.761774	1450.172523
989.7146187	1242.031338	1019.18109	1124.416603	1503.750819
950.4894316	1212.198612	1000.215051	1112.0983	1451.002839
950.3160041	1211.499666	1009.63753	1102.848635	1450.321109
989.4129603	1241.920474	1011.307532	1124.338005	1499.570314
953.9739658	1221.545201	1013.261981	1115.421991	1454.521276
991.1001546	1249.095904	1029.05245	1143.097415	1492.550006
950.4061998	1228.888476	998.5697125	1102.86331	1483.152787
951.6616427	1216.107995	988.8138048	1123.134615	1453.399078
950.0830948	1211.327814	987.8139841	1102.680281	1485.258132
950.3687694	1211.543064	1012.607766	1103.433781	1450.391629
959.0414905	1233.239718	997.3032132	1107.4856	1469.253629
950.5283422	1212.518028	988.2519603	1115.510614	1496.742871
999.1864088	1252.90289	1017.022633	1129.553985	1499.352472
992.1466721	1244.0497	1012.799386	1125.724684	1492.171421
954.5598726	1214.789453	996.9041404	1105.049306	1468.372321
956.2625172	1216.118244	1020.31597	1105.948632	1458.767336
950.016012	1217.402767	1019.222906	1107.400838	1450.143329
992.4849501	1261.117977	1013.046292	1127.537587	1516.424172
961.6275058	1220.340218	994.6908306	1108.898263	1461.702734
951.288605	1230.410942	989.4322613	1103.250539	1462.671368
959.0989115	1218.564207	993.700352	1108.648923	1459.117561
960.6638104	1231.723116	993.9437464	1110.748019	1510.450373
967.841375	1239.037088	998.5170077	1128.090144	1513.638999
950.0807554	1211.369103	1009.113534	1111.233919	1450.530662
950.0054991	1233.709017	988.7174438	1102.510589	1454.857821
969.8922029	1226.989989	1001.711321	1130.893372	1469.957301
960.5835984	1219.454634	995.0382691	1108.435407	1461.306707
953.6108111	1214.108623	989.6907432	1105.48079	1453.625676
981.3421266	1235.756042	1006.32101	1130.872009	1482.47604
950.0161108	1211.267134	999.9609098	1102.511678	1482.774537
962.4989221	1232.70352	995.0037978	1112.57951	1512.007224
950.0091965	1224.322467	1014.159016	1104.972636	1450.564157
950.538847	1212.100338	997.3284157	1102.800705	1450.933094
950.0358879	1214.412382	1015.542266	1117.623488	1450.079303
950.2578311	1213.899665	995.1079553	1122.101204	1456.463551
950.0145679	1223.832689	998.7830367	1110.124613	1481.210969
950.0658774	1227.119477	998.1795273	1113.11954	1450.185838
950.824766	1211.892392	1018.38567	1122.10416	1451.556134
950.2412869	1212.525208	995.0105734	1103.444437	1489.453964
950.0156043	1211.485249	1018.528037	1103.341295	1450.028242
999.9993918	1252.513345	1038.941655	1131.461246	1535.770582
950.941118	1211.986267	991.9722157	1103.377258	1453.575652
996.1688443	1247.041784	1018.97614	1127.894553	1522.80435
958.0161378	1217.491442	1007.865091	1106.912554	1483.85785
986.6804493	1240.326504	1009.517086	1122.875463	1492.399796
950.2161191	1233.393893	987.6756165	1120.690089	1459.664908
964.2599834	1230.563616	996.067785	1110.394273	1465.873776
950.4246462	1229.255816	999.4352736	1102.740261	1450.824112
971.1740294	1229.267385	1003.911026	1114.396751	1471.416132
950.429255	1227.6173	989.8512963	1115.983663	1450.474269
950.158029	1213.403857	987.6005875	1102.597436	1497.311562
950.0095973	1213.145812	987.5513307	1107.297567	1450.050776
950.1633855	1229.095253	1007.361116	1118.506233	1456.742045
957.1116194	1216.951349	992.4030231	1106.415537	1459.592402
950.4682372	1211.843927	988.0274118	1102.801167	1499.845402
950.135247	1218.203843	987.5859908	1120.180373	1499.344014
950.9639869	1212.184023	988.0843093	1103.042747	1451.617059
961.2931829	1220.083909	994.734446	1126.278945	1481.123856
984.9764305	1240.528017	1025.619185	1121.739361	1487.961213
950.2032949	1220.990985	989.1029894	1102.637328	1493.26773
950.0279041	1211.274338	988.4478722	1102.518487	1490.487493
950.9053484	1220.858062	991.6986845	1109.586732	1473.610092
997.7578429	1248.558422	1033.45095	1130.337446	1498.852696
957.007458	1238.73568	996.0278668	1110.930019	1465.165439
971.8501137	1228.186876	1000.612182	1114.521204	1476.231602
954.2324854	1217.653743	990.0863717	1117.58589	1454.916707
951.3621166	1213.785607	1019.609462	1106.394783	1451.942205
976.6363162	1233.656827	1018.83984	1117.191006	1518.162024
956.5075533	1227.534968	991.898673	1106.08125	1462.892229
950.060866	1212.948555	987.5718092	1103.25013	1461.099362
984.0154456	1240.506649	1008.78094	1123.392136	1484.019364
